"Name","Organization","Homepage","Logo","Twitter","Crunchbase URL","Market Cap","Ticker","Funding","Member","Relation","License","Headquarters","Latest Tweet Date","Description","Crunchbase Description","Crunchbase Homepage","Crunchbase City","Crunchbase Region","Crunchbase Country","Crunchbase Twitter","Crunchbase Linkedin","Crunchbase Ticker","Crunchbase Kind","Crunchbase Min Employees","Crunchbase Max Employees","Category","Subcategory","OSS","Github Repo","Github Stars","Github Description","Github Latest Commit Date","Github Latest Commit Link","Github Release Date","Github Release Link","Github Start Commit Date","Github Start Commit Link","Github Contributors Count","Github Contributors Link"
"Packer","HashiCorp","https://www.packer.io/","https://landscape.cncf.io/logos/packer.svg","https://twitter.com/HashiCorp","https://www.crunchbase.com/organization/hashicorp",,,174175000,false,false,"Mozilla Public License 2.0","San Francisco, California","2018-12-26 18:00:11","Packer is a tool for creating identical machine images for multiple platforms from a single source configuration.","HashiCorp enables organizations to provision, secure, and run any infrastructure for any application.","https://www.hashicorp.com","San Francisco","California","United States","https://twitter.com/HashiCorp","https://www.linkedin.com/company/HashiCorp",,"funding",251,500,"App Definition and Development","Application Definition & Image Build",true,"https://github.com/hashicorp/packer",8354,"Packer is a tool for creating identical machine images for multiple platforms from a single source configuration.","","https://github.com/hashicorp/packer/commit/141f3b29f32f878546e09e1bbd128cfa370f72e9","2018-12-05 18:54:30","https://github.com/hashicorp/packer/releases","2013-03-23 05:41:53","https://github.com/hashicorp/packer/commit/9c22026293c937a45b269a938c7775def8544dea",769,"https://github.com/hashicorp/packer/graphs/contributors"
"Percona Server for MySQL","Percona","https://www.percona.com/software/mysql-database/percona-server","https://landscape.cncf.io/logos/percona-server-for-my-sql.svg","https://twitter.com/percona","https://www.crunchbase.com/organization/percona",,,,false,false,"Other","Raleigh, North Carolina","2018-12-26 16:10:45","Percona Server","Percona is the company that delivers enterprise-class software, support, consulting and managed services solutions.","http://www.percona.com","Raleigh","North Carolina","United States","http://twitter.com/percona","https://www.linkedin.com/company/percona",,,101,250,"App Definition and Development","Database",true,"https://github.com/percona/percona-server",508,"Percona Server","","https://github.com/percona/percona-server/commit/5a7d45e51aa4e7077764cb9f0773c75ba534b967","2018-12-21 16:53:58","https://github.com/percona/percona-server/releases","2000-07-31 19:10:05","https://github.com/percona/percona-server/commit/7eec25e393727b16bb916b50d82b0aa3084e065c",168,"https://github.com/percona/percona-server/graphs/contributors"
"Pilosa","Pilosa","https://www.pilosa.com/","https://landscape.cncf.io/logos/pilosa.svg","https://twitter.com/slothware","https://www.crunchbase.com/organization/pilosa",,,3671889,false,false,"Apache License 2.0","Austin, Texas","2018-12-20 20:33:52","Pilosa is an open source, distributed bitmap index that dramatically accelerates queries across multiple, massive data sets.","Pilosa is an open source, distributed bitmap index that dramatically accelerates continuous analysis across multiple, massive data sets.","https://www.pilosa.com/","Austin","Texas","United States","https://twitter.com/slothware","https://www.linkedin.com/company/pilosa/",,"funding",,,"App Definition and Development","Database",true,"https://github.com/pilosa/pilosa",1556,"Pilosa is an open source, distributed bitmap index that dramatically accelerates queries across multiple, massive data sets.","","https://github.com/pilosa/pilosa/commit/03983255ba75c0b9683e3a7969ab4ec2a68daef7","2018-07-06 04:32:08","https://github.com/pilosa/pilosa/releases","2013-10-16 22:34:43","https://github.com/pilosa/pilosa/commit/3f2ff1a0e3e1f0a3d9f8679797548511c0efa9e7",23,"https://github.com/pilosa/pilosa/graphs/contributors"
"Platform.sh","Platform.sh","https://platform.sh/","https://landscape.cncf.io/logos/platform-sh.svg","https://twitter.com/platformsh","https://www.crunchbase.com/organization/commerce-guys",,,47300000,false,false,"NotOpenSource","Paris, France","2018-12-26 16:16:39","Platform.sh is an automated, continuous-deployment high-availability cloud hosting solution","Platform.sh is an automated, continuous-deployment high-availability cloud hosting solution","https://platform.sh","Paris","Ile-de-France","France","http://twitter.com/platformsh","https://www.linkedin.com/company/platform-sh",,"funding",51,100,"Platform","PaaS/Container Service",false,,,,"","","",,"","",,
"Portainer","Portainer","https://www.portainer.io/","https://landscape.cncf.io/logos/portainer.svg","https://twitter.com/portainerio","https://www.crunchbase.com/organization/portainer",,,,false,false,"zlib License","Auckland, New Zealand","2018-12-22 07:03:12","Simple management UI for Docker","PaaS/Container Service","https://portainer.io/","Auckland","Auckland","New Zealand","https://twitter.com/portainerio",,,,,,"Platform","PaaS/Container Service",true,"https://github.com/portainer/portainer",10340,"Simple management UI for Docker","","https://github.com/portainer/portainer/commit/f2cd33e831780dd81c2610193cd116613afb5a7a","",,"2013-06-09 00:12:14","https://github.com/portainer/portainer/commit/bec8f5338634b631a2d907be2cd7d02c969739d1",132,"https://github.com/portainer/portainer/graphs/contributors"
"PostgreSQL","PostgreSQL","https://www.postgresql.org/","https://landscape.cncf.io/logos/postgre-sql.svg","https://twitter.com/postgresql","https://www.crunchbase.com/organization/postgresql",,,,false,false,"Other","Philadelphia, Pennsylvania","2018-12-26 12:51:00","Mirror of the official PostgreSQL GIT repository. Note that this is just a *mirror* - we don't work with pull requests on github. To contribute, please see https://wiki.postgresql.org/wiki/Submitting_a_Patch","PostgreSQL is an object-relational database management system with an emphasis on extensibility and standards-compliance.","http://www.postgresql.org/","Philadelphia","Pennsylvania","United States","http://twitter.com/postgresql","https://www.linkedin.com/company/758353",,,51,100,"App Definition and Development","Database",true,"https://github.com/postgres/postgres",4633,"Mirror of the official PostgreSQL GIT repository. Note that this is just a *mirror* - we don't work with pull requests on github. To contribute, please see https://wiki.postgresql.org/wiki/Submitting_a_Patch","","https://github.com/postgres/postgres/commit/8528e3d849a896f8711c56fb41eae56f8c986729","2018-11-06 23:56:26","https://github.com/postgres/postgres/releases","1996-07-09 06:22:35","https://github.com/postgres/postgres/commit/d31084e9d1118b25fd16580d9d8c2924b5740dff",31,"https://github.com/postgres/postgres/graphs/contributors"
"Presto","Facebook","https://prestodb.io/","https://landscape.cncf.io/logos/presto.svg","https://twitter.com/fbOpenSource","https://www.crunchbase.com/organization/facebook",385605107712,"FB",,false,false,"Apache License 2.0","Menlo Park, California","2018-12-21 20:41:27","Distributed SQL query engine for big data","Facebook is an online social networking service that enables its users to connect with friends and family.","http://www.facebook.com","Menlo Park","California","United States","https://twitter.com/facebook","https://www.linkedin.com/company/facebook","FB","market_cap",10001,1000000,"App Definition and Development","Database",true,"https://github.com/prestodb/presto",8467,"Distributed SQL query engine for big data","","https://github.com/prestodb/presto/commit/080a6a124ad5c96712797ab106494e50b3b40cad","2018-12-15 01:57:23","https://github.com/prestodb/presto/releases","2012-08-08 19:58:34","https://github.com/prestodb/presto/commit/d0eb103a660125a53660a7ba2c95e9b8a4d8feb6",259,"https://github.com/prestodb/presto/graphs/contributors"
"Protego","Protego Labs","https://www.protego.io/","https://landscape.cncf.io/logos/protego.svg","https://twitter.com/ProtegoLabs","https://www.crunchbase.com/organization/protego-labs",,,2000000,false,false,"NotOpenSource","Baltimore, Maryland","2018-12-26 18:09:18","Protego  is a developer of a security solution built for serverless based in Baltimore.","Protego  is a developer of a security solution built for serverless based in Baltimore.","https://www.protego.io/","Baltimore","Maryland","United States","https://twitter.com/ProtegoLabs","https://www.linkedin.com/company/protego-labs/",,"funding",1,10,"Serverless","Security",false,,,,"","","",,"","",,
"PubNub Functions","PubNub","https://www.pubnub.com/products/functions/","https://landscape.cncf.io/logos/pub-nub-functions.svg","https://twitter.com/PubNub","https://www.crunchbase.com/organization/pubnub",,,46100000,false,false,"NotOpenSource","San Francisco, California","2018-12-19 18:06:57","The PubNub Data Stream Network enables mobile and web developers to build and scale realtime apps.","The PubNub Data Stream Network enables mobile and web developers to build and scale realtime apps.","https://www.pubnub.com","San Francisco","California","United States","https://twitter.com/PubNub","https://www.linkedin.com/company/pubnub",,"funding",51,100,"Serverless","Hosted Platform",false,,,,"","","",,"","",,
"Pulsar","Apache Software Foundation","https://pulsar.apache.org/","https://landscape.cncf.io/logos/pulsar.svg","https://twitter.com/apache_pulsar","https://www.crunchbase.com/organization/apache",,,,false,false,"Apache License 2.0","Forest Hill, Maryland","2018-12-20 23:28:35","Apache Pulsar - distributed pub-sub messaging system","Apache Software Foundation provides organizational, legal and financial support for Apache open-source software projects.","http://www.apache.org","Forest Hill","Maryland","United States","http://twitter.com/TheASF","https://www.linkedin.com/company/the-apache-software-foundation",,,1,10,"App Definition and Development","Streaming & Messaging",true,"https://github.com/apache/pulsar",2811,"Apache Pulsar - distributed pub-sub messaging system","","https://github.com/apache/pulsar/commit/7a313524aa0f0159b443941b8ba8aa4e9ce83a2b","2018-12-24 16:48:13","https://github.com/apache/pulsar/releases","2016-09-07 05:10:37","https://github.com/apache/pulsar/commit/9f849c324969e160f9891203b2a2e4805fae5a1c",84,"https://github.com/apache/pulsar/graphs/contributors"
"Puppet","𝐁inance 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐧umber 𝟏-(𝟖𝟒𝟒)(𝟓𝟏𝟕~𝟑𝟏𝟏𝟏) 𝐜ustomer 𝐬ervice 𝐩hone 𝐧umber usa.","https://puppet.com/","https://landscape.cncf.io/logos/puppet.svg","https://twitter.com/puppetize","https://www.crunchbase.com/organization/puppet-labs",,,149500000,false,false,"Apache License 2.0","Portland, Oregon","2018-12-26 23:36:01","Server automation framework and application","𝐁inance 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐧umber 𝟏-(𝟖𝟒𝟒)(𝟓𝟏𝟕~𝟑𝟏𝟏𝟏) 𝐜ustomer 𝐬ervice 𝐩hone 𝐧umber usa","https://puppet.com/","Portland","Oregon","United States","https://twitter.com/puppetize","https://www.linkedin.com/company/puppet-labs-inc",,"funding",251,500,"Provisioning","Automation & Configuration",true,"https://github.com/puppetlabs/puppet",5172,"Server automation framework and application","","https://github.com/puppetlabs/puppet/commit/e2d5394225dc4ba362febe6d29ad8f706fdbd77a","2018-12-19 18:17:01","https://github.com/puppetlabs/puppet/releases","2005-04-13 15:18:05","https://github.com/puppetlabs/puppet/commit/54e9b5e3561977ea063417da12c46aad2a4c1332",512,"https://github.com/puppetlabs/puppet/graphs/contributors"
"Puppet Pipelines for Containers","𝐁inance 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐧umber 𝟏-(𝟖𝟒𝟒)(𝟓𝟏𝟕~𝟑𝟏𝟏𝟏) 𝐜ustomer 𝐬ervice 𝐩hone 𝐧umber usa.","https://puppet.com/products/puppet-pipelines-containers","https://landscape.cncf.io/logos/puppet-pipelines-for-containers.svg","http://twitter.com/puppetize","https://www.crunchbase.com/organization/puppet-labs",,,149500000,false,false,"NotOpenSource","Portland, Oregon","2018-12-26 23:36:01","𝐁inance 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐧umber 𝟏-(𝟖𝟒𝟒)(𝟓𝟏𝟕~𝟑𝟏𝟏𝟏) 𝐜ustomer 𝐬ervice 𝐩hone 𝐧umber usa","𝐁inance 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐧umber 𝟏-(𝟖𝟒𝟒)(𝟓𝟏𝟕~𝟑𝟏𝟏𝟏) 𝐜ustomer 𝐬ervice 𝐩hone 𝐧umber usa","https://puppet.com/","Portland","Oregon","United States","https://twitter.com/puppetize","https://www.linkedin.com/company/puppet-labs-inc",,"funding",251,500,"App Definition and Development","Continuous Integration & Delivery",false,,,,"","","",,"","",,
"Pure Storage","Pure Storage","https://www.purestorage.com/","https://landscape.cncf.io/logos/pure-storage.svg","https://twitter.com/PureStorage","https://www.crunchbase.com/organization/pure-storage",3776473600,"PSTG",,false,false,"NotOpenSource","Mountain View, California","2018-12-26 20:00:03","Pure Storage is an all-flash enterprise storage company that enables broad deployment of flash in data centers.","Pure Storage is an all-flash enterprise storage company that enables broad deployment of flash in data centers.","http://www.purestorage.com","Mountain View","California","United States","http://twitter.com/PureStorage","https://www.linkedin.com/company/pure-storage","PSTG","market_cap",1001,5000,"Runtime","Cloud-Native Storage",false,,,,"","","",,"","",,
"PureSec","PureSec","https://www.puresec.io/","https://landscape.cncf.io/logos/pure-sec.svg","https://twitter.com/PureSecTeam","https://www.crunchbase.com/organization/puresec",,,10000000,false,false,"NotOpenSource","Tel Aviv, Israel","2018-12-24 16:08:53","PureSec is  a serverless security platform.","PureSec is  a serverless security platform.","https://www.puresec.io/","Tel Aviv","Tel Aviv","Israel","https://twitter.com/PureSecTeam","https://www.linkedin.com/company/puresec-serverless-architectures-security/",,"funding",11,50,"Serverless","Security",false,,,,"","","",,"","",,
